time,state_f,state_estimated,drag_effect,state_model_guess,state_model_optimized
56.548382,-2.112091,-46.413677,-44.301586,-7.153285436948329,-36.485040971124036
56.550335,-1.685066,-46.344673,-44.659607,-7.135462502060251,-36.36465379781282
56.552288,-1.379105,-46.274422,-44.895317,-7.115099309610728,-36.25734725900336
56.554241,-1.783958,-46.203709,-44.419751000000005,-7.09567727445655,-36.15130949224806
56.556198,-1.950096,-46.132812,-44.182716,-7.08057367942135,-36.034811241391125
56.558147,-1.406265,-46.061619,-44.655354,-7.064569393320333,-35.924708252154396
56.560101,-1.228485,-45.990604,-44.762119,-7.044715467364293,-35.83078719540098
56.562054,-1.779129,-45.919819,-44.14069,-7.027395713842958,-35.73236126098315
56.564014,-1.927124,-45.849201,-43.922077,-7.013272828100224,-35.62708003856638
56.565964,-1.416794,-45.779102,-44.362308,-6.997964012468711,-35.52874683258639
56.567921,-1.373711,-45.710045,-44.336334,-6.979463070998924,-35.44397964665504
56.569866,-2.053307,-45.64278,-43.589473,-6.962569793912808,-35.35742572438698
56.571819,-2.296104,-45.577648,-43.281544000000004,-6.9500916553006995,-35.259889433125984
56.573776,-1.840485,-45.514896,-43.674411,-6.935709458334395,-35.17167071335445
56.575726,-1.827911,-45.455086,-43.627175,-6.918434477901711,-35.09556903233713
56.577679,-2.281563,-45.398216,-43.116653,-6.904381588332109,-35.01156868972372
56.579632,-2.183907,-45.343369,-43.159462000000005,-6.892514039005297,-34.923762870922836
56.581585,-1.896652,-45.290081,-43.393429,-6.8743683973057434,-34.83382616921741
56.583542,-2.276436,-45.238815,-42.962379000000006,-6.853150487327572,-34.73174233463411
56.585495,-2.720604,-45.189438,-42.468834,-6.8352944882802324,-34.62187007168742
56.588425,-2.565666,-45.141342,-42.575676,-6.8180545840978315,-34.51361979933222
56.590382,-2.540833,-45.094688,-42.553855,-6.796581820581146,-34.422819532815694
56.593307,-2.869408,-45.04937,-42.179962,-6.779153676795109,-34.32157114180307
56.595261,-2.70816,-45.004208,-42.296048,-6.763019772631512,-34.21929820041957
56.598186,-2.568024,-44.958519,-42.390495,-6.741376686293698,-34.138614599127834
56.60014,-2.898872,-44.911892,-42.013020000000004,-6.724745937551214,-34.044701834029624
56.602097,-2.740059,-44.863148,-42.123089,-6.709350704566066,-33.94983309541366
56.604046,-2.415245,-44.811516,-42.396271,-6.690652028115306,-33.86919785589255
56.606003,-2.856125,-44.757202,-41.901077,-6.670711158863095,-33.79547058036595
56.607952,-3.308662,-44.700302,-41.39164,-6.655928104256654,-33.70789427811089
56.610882,-3.017128,-44.640175,-41.623047,-6.641471667911589,-33.62289146541227
56.612839,-2.878952,-44.576241,-41.697289000000005,-6.623751222542785,-33.55180507412559
56.614788,-3.275768,-44.508606,-41.232838,-6.608594637987223,-33.47528142246792
56.616741,-3.336597,-44.437634,-41.101037000000005,-6.59276473871636,-33.38141132635738
56.61869,-3.092762,-44.363346,-41.270584,-6.572896305445521,-33.28138502915744
56.620644,-3.1623,-44.285706,-41.123405999999996,-6.55284111844279,-33.185283264374256
56.623577,-3.320984,-44.119045,-40.798061,-6.516016771127328,-32.99243911066286
56.62553,-3.111149,-44.029091,-40.917942000000004,-6.498594296691417,-32.89846057122938
56.627483,-2.987457,-43.934662,-40.947205000000004,-6.479210645479043,-32.81301185761189
56.628471,-3.063824,-43.836025,-40.772201,-6.460275244586429,-32.72755232206106
56.630417,-3.079498,-43.7332,-40.653701999999996,-6.442196963450175,-32.642177792601295
56.632362,-2.915247,-43.625465,-40.710218,-6.424655353662074,-32.55880370639646
56.634319,-2.834394,-43.512741,-40.678346999999995,-6.406980746168183,-32.479025748344526
56.636272,-2.947315,-43.395817,-40.448502,-6.3890550675675515,-32.402369478324395
56.638226,-2.984079,-43.274815,-40.290735999999995,-6.372369047313542,-32.32419132063948
56.640179,-2.725876,-43.149055,-40.423179,-6.3564326178314845,-32.246606546710915
56.642136,-2.46239,-43.018456,-40.556066,-6.339631982540152,-32.17479549784594
56.644085,-2.486871,-42.883526,-40.396655,-6.322828200507674,-32.105688524792335
56.646038,-2.49437,-42.744205,-40.249835000000004,-6.307671605189739,-32.03370844094415
56.647991,-2.226883,-42.600166,-40.373283,-6.289525777730766,-31.9455540501358
56.649944,-2.006286,-42.45134,-40.445054,-6.267326845965011,-31.845972322739087
56.651897,-2.089998,-42.298397,-40.208399,-6.245545040349489,-31.749300586305456
56.653854,-2.19168,-42.142494,-39.950814,-6.225536588282836,-31.650701161056837
56.655804,-1.975902,-41.984135,-40.008233000000004,-6.206555893990513,-31.55222190639392
56.657757,-1.603077,-41.823421,-40.220344000000004,-6.187023602518978,-31.458967226262924
56.65971,-1.493318,-41.660591,-40.167272999999994,-6.166968849489374,-31.371165903703254
56.661667,-1.567662,-41.495895,-39.928233,-6.1488901817410095,-31.28069882570603
56.663616,-1.295364,-41.329342,-40.033978,-6.132452747867134,-31.18807215631351
56.665569,-0.770588,-41.161179,-40.390591,-6.114593805734713,-31.102742608385586
56.667522,-0.725733,-40.992165,-40.266432,-6.095069417354395,-31.026180562778446
56.669476,-0.998196,-40.822414,-39.824218,-6.078883216011569,-30.94229430793296
56.671429,-0.690343,-40.651882,-39.961539,-6.064406536128132,-30.855498905242857
56.673382,-0.035046,-40.481792,-40.446746,-6.048110336367963,-30.776930969354478
56.675339,-0.003601,-40.313534,-40.309932999999994,-6.029626752137948,-30.70832188665736
56.677288,-0.376411,-40.147228,-39.770817,-6.014508377952659,-30.632159736501013
56.679245,-0.27261,-39.982601,-39.709991,-6.0008359910741715,-30.5546859030215
56.681194,-0.043318,-39.820618,-39.777300000000004,-5.981948680960487,-30.47158244947775
56.683147,-0.276406,-39.662388,-39.385982,-5.960995831228239,-30.373288169283747
56.685101,-0.338968,-39.507645,-39.168676999999995,-5.943065230139244,-30.268914809505773
56.687069,0.138555,-39.356354,-39.494909,-5.924489360005606,-30.17014306832245
56.689007,0.383459,-39.209454,-39.592913,-5.904679655843163,-30.079062168622613
56.690968,0.080513,-39.067707,-39.14822,-5.885321917773107,-29.98942059090432
56.692917,-0.087743,-38.931065,-38.84332199999999,-5.867881627090046,-29.896545418403836
56.694866,0.148797,-38.799194,-38.947991,-5.850653633716581,-29.806683671567313
56.696819,0.175303,-38.672161,-38.847464,-5.831857062821622,-29.72542771454964
56.698788,-0.255892,-38.550312,-38.294419999999995,-5.814033763545888,-29.643627721130322
56.700726,-0.42261,-38.433571,-38.010961,-5.798414013436717,-29.557140417336566
56.702679,-0.137342,-38.321667,-38.184325,-5.781749125609023,-29.477092777881186
56.704632,-0.302087,-38.214798,-37.912711,-5.7628496205535935,-29.407350131204133
56.706585,-0.86554,-38.113094,-37.247553999999994,-5.747064024553079,-29.32993815813725
56.708542,-0.784952,-38.016247,-37.231295,-5.733154813462147,-29.249325008767258
56.710491,-0.272417,-37.924248,-37.651831,-5.7178697259774225,-29.17612703669389
56.712444,-0.46965,-37.837547,-37.367897,-5.699886940822127,-29.11464977421522
56.714397,-1.039068,-37.755985,-36.716917,-5.683560273940632,-29.025959470833428
56.716351,-0.833569,-37.678925,-36.845356,-5.665050629414192,-28.923043919096525
56.718304,-0.440809,-37.606262,-37.165453,-5.644433686809752,-28.83068631303714
56.720257,-0.877005,-37.537922,-36.660917000000005,-5.6231729763395695,-28.74410303563845
56.72221,-1.414133,-37.473068,-36.058935,-5.605886200240655,-28.647896650166444
56.724163,-1.102036,-37.410736,-36.3087,-5.589280338431249,-28.552849431933804
56.726116,-0.747534,-37.350716,-36.603182,-5.570543754171715,-28.46832986455789
56.728069,-1.242615,-37.293472,-36.050857,-5.551245780675696,-28.388792627993563
56.730022,-1.70999,-37.239021,-35.529031,-5.535670901976718,-28.2999279088521
56.731976,-1.371643,-37.186871,-35.815228,-5.520071853575567,-28.213963274090258
56.733932,-1.119602,-37.136906,-36.017304,-5.502496280757534,-28.13743369359591
56.735882,-1.634802,-37.089214,-35.454412,-5.48437196732136,-28.065092148841412
56.737835,-2.009857,-37.043659,-35.033802,-5.469931837026658,-27.983468554368997
56.739788,-1.696377,-36.999981,-35.303604,-5.45492873630219,-27.906768629206763
56.741745,-1.568882,-36.958225,-35.389343,-5.438490870598769,-27.83729462634082
56.743698,-1.999718,-36.918232,-34.918514,-5.422355597619281,-27.769060980785387
56.745651,-2.19453,-36.87952,-34.68499,-5.4088203892500175,-27.69475188424093
56.747604,-1.965843,-36.842384,-34.876541,-5.391306236746867,-27.612508264259226
56.749554,-2.100109,-36.807747,-34.707638,-5.370331084781857,-27.52117967175391
56.751507,-2.55022,-36.77562,-34.2254,-5.350956438913849,-27.42825669179712
56.75346,-2.551388,-36.745331,-34.193943,-5.333395891553765,-27.333252189180975
56.755413,-2.260418,-36.716507,-34.456089,-5.315244172876585,-27.244079206090987
56.757366,-2.327839,-36.689629,-34.36179,-5.296409996665695,-27.16023224662032
56.759323,-2.484631,-36.66523,-34.180599,-5.279776725866987,-27.07176452057736
56.761272,-2.174259,-36.642944,-34.468685,-5.263590492951912,-26.984998076058357
56.763226,-1.965378,-36.622658,-34.65728,-5.24585745018974,-26.90647824413599
56.765179,-2.361073,-36.604168,-34.243095000000004,-5.228406124066195,-26.82989725941819
56.767132,-2.599812,-36.586765,-33.986953,-5.213062155081788,-26.74879511352893
56.769085,-2.328316,-36.569927,-34.241611,-5.197229807970303,-26.671966223918133
56.771038,-2.439384,-36.553848,-34.114464000000005,-5.179331238932148,-26.60511404846928
56.773022,-3.05381,-36.539059,-33.485249,-5.16389044464679,-26.53280361355551
56.774944,-3.148911,-36.525261,-33.37635,-5.149950836010427,-26.4577438322077
56.776897,-2.803024,-36.512016,-33.708992,-5.134496829031602,-26.390181421170684
56.778851,-3.04451,-36.499851,-33.455341,-5.118206296541492,-26.32809617989884
56.780815,-3.589394,-36.488754,-32.89936,-5.110081322413635,-26.29146003093362
56.782768,-3.45726,-36.477386,-33.020126000000005,-5.10868213793795,-26.283949350998604
56.78471,-3.00135,-36.46513,-33.46378,-5.1060400962024675,-26.281487649014032
56.786667,-3.191628,-36.452385,-33.260757,-5.10232248508391,-26.28322150464184
56.788616,-3.759491,-36.439198,-32.679707,-5.10010037693657,-26.28033684803591
56.790569,-3.720764,-36.424984,-32.70422,-5.099062154683378,-26.274128235704378
56.792522,-3.373772,-36.409103,-33.035331,-5.0963163283912,-26.274125063245595
56.794476,-3.727844,-36.391239,-32.663395,-5.091656363045997,-26.28059500825021
56.796429,-4.284332,-36.370369,-32.086037,-5.090136540979946,-26.27728443639922
56.798382,-4.074097,-36.344799,-32.270702,-5.088959408794564,-26.273461995050987
56.800335,-3.80024,-36.313652,-32.513411999999995,-5.085799471481956,-26.276661052408258
56.802288,-4.301994,-36.276711,-31.974717,-5.081925322521852,-26.282284671239356
56.804241,-4.784866,-36.232872,-31.448006,-5.080491072311553,-26.280205964427076
56.806194,-4.448395,-36.180408,-31.732013000000002,-5.07954383164679,-26.27720912117932
56.808151,-4.064453,-36.119133,-32.05468,-5.076674290444057,-26.280879905739994
56.810104,-4.300964,-36.049538,-31.748573999999998,-5.0735394417443125,-26.285526612623364
56.812054,-4.408173,-35.970642,-31.562469,-5.072487675247508,-26.283432163907662
56.814011,-3.984421,-35.881329,-31.896908,-5.054550819232811,-26.197759728361483
56.81596,-3.761673,-35.781845,-32.020171999999995,-5.0195100154826555,-26.032503053255624
56.817913,-3.942108,-35.672802,-31.730693999999996,-4.985586212721749,-25.869694947885474
56.819866,-3.891998,-35.554424,-31.662425999999996,-4.953608009405418,-25.706697513707258
56.821819,-3.562485,-35.427017,-31.864532,-4.921624236255335,-25.549945095528418
56.823772,-3.446579,-35.291237,-31.844658000000003,-4.8896220060404865,-25.39880242481676
56.825726,-3.478729,-35.147991,-31.669261999999996,-4.858840972745528,-25.248870379473292
56.827679,-3.275467,-34.998562,-31.723095,-4.829312948586937,-25.100562437682193
56.829632,-2.933929,-34.844547,-31.910618,-4.799919310138672,-24.957475730500725
56.831585,-2.76799,-34.687435,-31.919445,-4.770648868280119,-24.818761605944427
56.833538,-2.710007,-34.528316,-31.818308999999996,-4.742369950009731,-24.681775403415042
56.835491,-2.506516,-34.368469,-31.861952999999996,-4.715049974663518,-24.54700985694297
56.837444,-2.240555,-34.209942,-31.969386999999998,-4.687894945849578,-24.416589322799755
56.839397,-2.141144,-34.054417,-31.913273,-4.661066221108889,-24.289367631918076
56.841351,-2.095917,-33.902374,-31.806457,-4.635002552604804,-24.164060874171543
56.843304,-1.902725,-33.754116,-31.851391000000003,-4.609806983968018,-24.040868437050655
56.845257,-1.742752,-33.610626,-31.867874000000004,-4.584596855384035,-23.922297529496586
56.847218,-1.671051,-33.473206,-31.802155,-4.5635120103231595,-23.826147310823977
56.849163,-1.419128,-33.342621,-31.923493,-4.547734288138205,-23.74793569957774
56.851116,-1.134644,-33.219467,-32.084823,-4.530412761632769,-23.67831808938584
56.853069,-1.20105,-33.104633,-31.903583,-4.514206207997844,-23.608277773171874
56.855022,-1.45488,-32.998421,-31.543541,-4.498739423004949,-23.538167470146394
56.856976,-1.389374,-32.900314,-31.51094,-4.484198481031401,-23.467743456113734
56.858929,-1.221039,-32.810326,-31.589287000000002,-4.469140304467126,-23.401943472480358
56.860886,-1.46666,-32.728882,-31.262221999999998,-4.454170747364649,-23.338338379007805
56.862835,-1.679459,-32.655163,-30.975704,-4.440393282278842,-23.272850555161046
56.864788,-1.439941,-32.588181,-31.148239999999998,-4.426767360929336,-23.209369260523754
56.866741,-1.391891,-32.52737,-31.135478999999997,-4.41244726974776,-23.150925001138624
56.868694,-1.88504,-32.471291,-30.586251,-4.398600020407025,-23.093176385995516
56.870647,-2.119247,-32.418526,-30.299279,-4.386213445432155,-23.032439326771154
56.872604,-1.801483,-32.368462,-30.566979,-4.37339655534397,-22.975459498103003
56.874554,-1.888809,-32.320595,-30.431786,-4.359506222074354,-22.92431910660969
56.876507,-2.429916,-32.27404,-29.844124,-4.34731269854331,-22.869475529857038
56.87846,-2.366013,-32.227867,-29.861854000000005,-4.336005588656211,-22.813811739984498
56.880417,-1.943604,-32.181431,-30.237827000000003,-4.324063374475442,-22.762754626612445
56.882366,-2.18132,-32.134003,-29.952683,-4.310883122285308,-22.711333560982848
56.884323,-2.574936,-32.084846,-29.509909999999998,-4.298724637675961,-22.65165622308974
56.886272,-2.155716,-32.033264,-29.877548000000004,-4.286906862221123,-22.592957018170853
56.888226,-1.685226,-31.978788,-30.293562,-4.27435049521148,-22.539133866706408
56.890179,-2.109802,-31.920933,-29.811131000000003,-4.261770401658067,-22.487604744203885
56.892139,-2.533752,-31.859045,-29.325293,-4.2504894321186395,-22.433470416721402
56.895065,-2.11882,-31.792564,-29.673744,-4.239335798038818,-22.381028442596296
56.897995,-1.836487,-31.720831,-29.884344,-4.227044687534412,-22.33487081397664
56.899956,-1.985718,-31.643116,-29.657398,-4.216453211299999,-22.28469089365018
56.902882,-1.698395,-31.558441,-29.860045999999997,-4.205880449015962,-22.23634588672372
56.904835,-1.546494,-31.46616,-29.919666,-4.194441550156833,-22.192876735897332
56.90678,-1.720322,-31.366432,-29.64611,-4.1845482346297596,-22.145620132355695
56.908737,-1.292496,-31.259279,-29.966783,-4.174959817919998,-22.099232012983446
56.91069,-0.85556,-31.144968,-30.289407999999998,-4.164773543773274,-22.056901518442704
56.912643,-1.180527,-31.024433,-29.843905999999997,-4.1558489520689195,-22.01186376059793
56.914597,-1.39035,-30.898191,-29.507841,-4.146615991457309,-21.969568638402393
56.91655,-0.883514,-30.765833,-29.882319,-4.13772971284232,-21.927834809235026
56.919476,-0.64563,-30.627478,-29.981848,-4.128243996522517,-21.890037779284015
56.921429,-1.033783,-30.484632,-29.450849,-4.119394420966298,-21.851506491258107
56.923382,-0.979675,-30.338287,-29.358612,-4.110176419193799,-21.80395854729217
56.925331,-0.504395,-30.188513,-29.684118,-4.099210811864601,-21.752821645103122
56.927284,-0.631348,-30.035601,-29.404253,-4.088236159707211,-21.703887196927166
56.929241,-0.960266,-29.879934,-28.919667999999998,-4.078281891384033,-21.653354407608145
56.931198,0.085632,-29.562607,-29.648239,-4.0590765555103046,-21.55614153162949
56.933147,-0.023376,-29.402498,-29.379122000000002,-4.050013728345866,-21.508515759499634
56.935104,-0.448486,-29.241838,-28.793352000000002,-4.03998871364946,-21.466687442857154
56.937054,-0.310059,-29.080587,-28.770528000000002,-4.031503994687102,-21.420840482660083
56.939007,0.529175,-28.91894,-29.448114999999998,-4.022979372756553,-21.3769985673942
56.94096,0.968597,-28.757645,-29.726242,-4.01391492304769,-21.33712742052351
56.942913,0.640656,-28.597549,-29.238205,-4.005404230078708,-21.29684370036461
56.944866,0.686707,-28.438335,-29.125041999999997,-3.9975643001103465,-21.255638457601794
56.946835,1.244171,-28.279896,-29.524067000000002,-3.989570330952346,-21.216728236764755
56.948776,1.286835,-28.123348,-29.410183,-3.9801369628304317,-21.17407108789855
56.950726,1.0271,-27.969099,-28.996199,-3.9702792714563455,-21.123789250080677
56.952679,1.393311,-27.817087,-29.210398,-3.960796927585742,-21.07446419426437
56.954632,1.9431,-27.668509,-29.611609,-3.951210157865491,-21.02791506403862
56.956585,1.871109,-27.524979,-29.396088,-3.9416602171326343,-20.983407697457096
56.958538,1.670746,-27.386627,-29.057373000000002,-3.932810865010581,-20.938187444216418
56.960491,1.971481,-27.252914,-29.224395,-3.924175367638862,-20.894282195149962
56.96246,2.184311,-27.124338,-29.308649000000003,-3.9154037754715882,-20.85325076785882
56.964413,1.92395,-27.001514,-28.925464,-3.90701524899448,-20.812490356228007
56.966358,1.878464,-26.884579,-28.763043,-3.899080966444878,-20.77173163466484
56.968304,2.169189,-26.773855,-28.943044,-3.891167030279974,-20.732859800509974
56.970257,2.123764,-26.669764,-28.793528000000002,-3.8833401405611303,-20.69559414373627
56.97221,1.798401,-26.572577,-28.370977999999997,-3.875817098987738,-20.65879240196213
56.974163,1.811249,-26.482248,-28.293497,-3.8686189306259955,-20.622273565059093
56.976116,2.041046,-26.398518,-28.439564,-3.8614611597915585,-20.587563316915606
56.978069,1.939789,-26.321625,-28.261414000000002,-3.8544377598728703,-20.55401551849129
56.980026,1.760162,-26.251541,-28.011703,-3.847760123310185,-20.520442446813643
56.981976,1.945358,-26.187643,-28.133001,-3.8400551291570544,-20.481483161786688
56.983932,2.075439,-26.129671,-28.205109999999998,-3.831281755995334,-20.437717788000537
56.985882,1.850601,-26.077101,-27.927702,-3.8227906847968964,-20.394999471818412
56.987835,1.783203,-26.029226,-27.812429,-3.8146244245621275,-20.352905521300976
56.989788,2.023514,-25.986263,-28.009777,-3.8066694470966502,-20.31235114062464
56.991741,2.035309,-25.948746,-27.984054999999998,-3.7989010574753337,-20.273285703277548
56.993694,1.772751,-25.916628,-27.689379,-3.7914128106983105,-20.235054947446077
56.995647,1.768356,-25.889381,-27.657737,-3.7841936245903462,-20.19746584266838
56.997601,1.970413,-25.866499,-27.836912,-3.7771733321602325,-20.1612104482801
56.999554,1.863586,-25.847555,-27.711141,-3.7703565662829783,-20.126025110744138
57.001507,1.677429,-25.83169,-27.509119,-3.7637608862848886,-20.091500437210488
57.00346,1.878555,-25.817953,-27.696507999999998,-3.7573658102276055,-20.05783424487078
57.005413,2.114594,-25.806133,-27.920727,-3.7511726730940143,-20.02538895781125
57.007366,1.954605,-25.796545,-27.75115,-3.7451733839055508,-19.99374120950328
57.009319,1.804184,-25.78908,-27.593263999999998,-3.7393388604367668,-19.962711206639874
57.011272,2.034119,-25.782906,-27.817025,-3.7336758231463296,-19.932525197233645
57.013226,2.142685,-25.777628,-27.920313,-3.7282325141061863,-19.90334659120955
57.015179,1.833282,-25.773317,-27.606599,-3.7230132941966136,-19.875031732820695
57.017132,1.754471,-25.769699,-27.524169999999998,-3.7178645208359864,-19.84724943588133
57.019085,2.100861,-25.766884,-27.867745,-3.7129943317866583,-19.820577269006282
57.021038,2.116089,-25.765341,-27.881429999999998,-3.708492216298619,-19.795112585598954
57.023018,1.884354,-25.76499,-27.649344,-3.7040675682559434,-19.770503401601008
57.024944,2.11824,-25.765253,-27.883493,-3.6997905640227216,-19.746803329700697
57.026897,2.430359,-25.765921,-28.196279999999998,-3.6958293374741698,-19.723961609143373
57.028851,2.17601,-25.767073,-27.943083,-3.6921446097660473,-19.702000126409594
57.030804,1.893021,-25.768219,-27.66124,-3.688405125437743,-19.680887220775194
57.032757,2.203094,-25.768337,-27.971431,-3.6847745478683547,-19.660535157568088
57.03471,2.551697,-25.76684,-28.318537,-3.6815141510431912,-19.640883716276193
57.036667,2.422592,-25.764053,-28.186645,-3.678463946804513,-19.62202784692995
57.038616,2.363251,-25.760021,-28.123272,-3.675330762877889,-19.60409556206572
57.040569,2.759933,-25.754164,-28.514097,-3.6723488377854254,-19.586757734391433
57.042522,2.920425,-25.746384,-28.666809,-3.6698044748861274,-19.56982710327725
57.044476,2.539413,-25.736979,-28.276392,-3.667273050947741,-19.553609915687286
57.046432,2.465561,-25.726053,-28.191614,-3.664578044205471,-19.538340494990745
57.048382,2.843918,-25.714304,-28.558221999999997,-3.6616770492658217,-19.520452513617766
57.050339,2.811584,-25.702747,-28.514331,-3.6586218967261632,-19.500010865133845
57.052292,2.383209,-25.691345,-28.074554,-3.6555580123283535,-19.480737390257524
57.054241,2.368088,-25.679703,-28.047791,-3.6524143364449486,-19.46265484401008
57.056194,2.627594,-25.668585,-28.296179000000002,-3.6498123252077845,-19.445134972410894
57.058147,2.483383,-25.658913,-28.142295999999998,-3.6474689338199213,-19.42832344051815
57.060101,2.269928,-25.650787,-27.920715,-3.6449252964556313,-19.412617879279175
57.062054,2.430252,-25.644234,-28.074486,-3.6425016740102865,-19.397649660700992
57.064011,2.50032,-25.639271,-28.139591,-3.640606175367847,-19.382992710380535
57.06596,2.21904,-25.63599,-27.85503,-3.638844532130145,-19.369106950297756
57.067913,2.116119,-25.633858,-27.749977,-3.6367775645983693,-19.356374332597806
57.069866,2.353119,-25.632349,-27.985468,-3.634975286287402,-19.344008328640392
57.071819,2.325752,-25.632408,-27.958160000000003,-3.6336936676427682,-19.331888081771428
57.073772,2.060944,-25.634436,-27.69538,-3.632213517474802,-19.320834536398408
57.075726,2.172005,-25.637743,-27.809748,-3.6305836947865475,-19.31057908073167
57.077679,2.376266,-25.642353,-28.018619,-3.6294568575011033,-19.3002279244893
57.079636,2.174286,-25.648632,-27.822917999999998,-3.6284564267721113,-19.29041645948581
57.081585,2.053955,-25.656216,-27.710171000000003,-3.6274092512704548,-19.283332017690267
57.083538,2.308784,-25.664566,-27.97335,-3.62691106084803,-19.278403713540335
57.085491,2.309212,-25.674198,-27.98341,-3.627057985460485,-19.273652637761906
57.087444,1.955322,-25.685474,-27.640795999999998,-3.627135244742822,-19.270143105812235
57.089397,1.990707,-25.697674,-27.688381,-3.626740914187481,-19.26816436600544
57.091351,2.358002,-25.710581,-28.068583,-3.6269125223535337,-19.26593727824152
57.093307,2.224403,-25.724554,-27.948957,-3.627727539730156,-19.2636032776522
57.095257,1.921196,-25.739468,-27.660663999999997,-3.6278325452419513,-19.263486917395202
57.09721,2.273628,-25.754545,-28.028173,-3.628007333386062,-19.264032719328632
57.099163,2.570412,-25.769455,-28.339867,-3.629060612808448,-19.26358643833877
57.101116,2.046288,-25.784466,-27.830754,-3.6303522669183677,-19.26351619209959
57.103069,1.6828,-25.799086,-27.481886,-3.630718193682635,-19.26588747633159
57.105022,2.232101,-25.812769,-28.04487,-3.6311931014187637,-19.268505795681193
57.106976,2.580147,-25.825987,-28.406134,-3.632640519666146,-19.269770460357105
57.108929,2.113564,-25.838991,-27.952555,-3.6339275475426662,-19.271851541505672
57.110882,2.005859,-25.851286,-27.857145000000003,-3.6344599351880027,-19.27606489861296
57.112839,2.633965,-25.862747,-28.496712,-3.6354040848418987,-19.280137676090437
57.114788,2.732536,-25.874218,-28.606754,-3.6372101096128087,-19.280968011026108
57.116741,2.220535,-25.886612,-28.107146999999998,-3.637924513634288,-19.28252591840641
57.118694,2.399963,-25.899403,-28.299366,-3.638171627455534,-19.285924872755555
57.120647,3.000992,-25.912025,-28.913017,-3.6392943183140236,-19.288613766761063
57.122601,2.73703,-25.92551,-28.66254,-3.6414955402876568,-19.29033724868076
57.124554,2.183464,-25.940449,-28.123913,-3.642253283797403,-19.295287679281042
57.126507,2.624889,-25.95624,-28.581129,-3.6429436012220813,-19.301060730741497
57.128464,3.300739,-25.973282,-29.274021,-3.644576130866828,-19.305852001722464
57.130413,3.037216,-25.992647,-29.029863000000002,-3.6468361698216785,-19.310128089334587
57.132366,2.621742,-26.014002,-28.635744000000003,-3.6477628787008363,-19.31740021833688
57.134319,3.046612,-26.036694,-29.083306,-3.6490044690037586,-19.325022559818365
57.136272,3.395977,-26.061411,-29.457387999999998,-3.6513858766822085,-19.331055968243735
57.138226,2.917763,-26.08868,-29.006443,-3.653492711116833,-19.337602405570017
57.140179,2.684422,-26.118093,-28.802515,-3.6545183535648067,-19.346739599298367
57.142132,3.253742,-26.149761,-29.403503,-3.6561224203625478,-19.355516080345648
57.144089,3.526478,-26.184694,-29.711172,-3.6586282959393044,-19.363174242215994
57.146042,3.031876,-26.223602,-29.255478,-3.661075979099412,-19.37119446476608
57.147995,2.758629,-26.266329,-29.024957999999998,-3.6632416464996584,-19.384507321072686
57.149944,3.022673,-26.312571,-29.335244,-3.666784857136525,-19.40090711381814
57.151897,2.993801,-26.362545,-29.356346000000002,-3.6710216872113595,-19.416895634904318
57.153854,2.598385,-26.416628,-29.015013,-3.674683760004546,-19.43399032809507
57.155807,2.477737,-26.474442,-28.952179,-3.6781548946572484,-19.451900329493775
57.157757,2.491877,-26.535992,-29.027869,-3.6823033716010505,-19.469743633093767
57.15971,2.271746,-26.601955,-28.873701,-3.686560913040371,-19.48786976199327
57.161667,2.098129,-26.671717,-28.769846,-3.690359943346489,-19.50681025367932
57.16362,2.082431,-26.744749,-28.82718,-3.69442796642706,-19.52552879976384
57.165581,1.886134,-26.821651,-28.707784999999998,-3.6989025109179496,-19.544241030983198
57.167538,1.625849,-26.90204,-28.527889,-3.7030466085530143,-19.563809768548353
57.169476,1.5856,-26.984648,-28.570248,-3.707051051623385,-19.5835425021394
57.171429,1.460909,-27.069201,-28.53011,-3.7115619953107992,-19.602600046157235
57.173382,1.119122,-27.15587,-28.274992,-3.715946897297947,-19.622239829342043
57.175339,1.045654,-27.243845,-28.289499,-3.7197679458525865,-19.64306488312936
57.177288,1.249807,-27.332268,-28.582075,-3.724064407462397,-19.66314366826806
57.179241,1.103649,-27.421181,-28.52483,-3.7289034031720507,-19.682409980270346
57.181194,0.776836,-27.510212,-28.287048,-3.7332811804870834,-19.70494648813692
57.183151,0.938042,-27.598463,-28.536505,-3.7378312243289407,-19.729884009224072
57.185101,1.259339,-27.686022,-28.945361000000002,-3.7430407456420447,-19.754379575144256
57.187054,1.09813,-27.773352,-28.871482,-3.7489019491481588,-19.778267444296603
57.189007,0.845354,-27.859804,-28.705158,-3.753798898683794,-19.80427895729423
57.190964,1.108691,-27.944363,-29.053054,-3.758636463413929,-19.830463408038064
57.192913,1.384244,-28.02689,-29.411134,-3.7641772988236752,-19.855678198386446
57.194866,1.186279,-28.107235,-29.293514,-3.7697899639776162,-19.880985407464628
57.196819,1.092927,-28.18491,-29.277836999999998,-3.7746069611262865,-19.90789245840809
57.19878,1.397495,-28.260115,-29.65761,-3.7797924049081413,-19.934449069208345
57.201714,1.507573,-28.333252,-29.840825000000002,-3.7858067216760145,-19.960003842649794
57.203667,1.375463,-28.404121,-29.779584,-3.7911455370668876,-19.98692624711531
57.206589,1.444281,-28.472502,-29.916783,-3.7965450773436933,-20.013885534459575
57.208546,1.541962,-28.538599,-30.080561000000003,-3.8024512119456917,-20.040489956793284
